ID	CLASSIFI	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
638	九、疾病/發瘧子	發冷	发冷	fat3 laŋ23	fat3 laŋ24	faat3 laang5	P1494	發瘧子	
639	九、疾病/哮喘	掹瘕	掹瘕	mɐŋ55 ha55	mɐŋ55 ha55	mang1 haa1	P1494	哮喘	原文有音無字
640	九、疾病/肺結核	肺癆	肺痨	fɐi33 lu21	fɐi33 lu21	fai3 lu4	P1496	肺結核	
641	九、疾病/（出）天花	痘	痘	tɐu22	tɐu22	dau6	P1496	（出）天花	
642	九、疾病/羊角風	發羊吊	发羊吊	fat3 iœŋ21 tiu33	fat3 jœŋ21 tiu33	faat3 joeng4 diu3	P1496	羊角風	
643	九、疾病/疥瘡	癩瘡	癞疮	lai33 tʃʰɔŋ55	lai33 tʃʰɔŋ55	laai3 cong1	P1498	疥瘡	
644	九、疾病/凍瘡	蘿蔔腳	萝卜脚	lɔ21 pak2 kœk3	lɔ21 pak2 kœk3	lo4 baak6 goek3	P1498	凍瘡	
645	九、疾病/痱子	熱痱	热痱	it2 fi35	jit2 fi35	jit6 fi2	P1498	痱子	
646	九、疾病/雀斑	蚊蠅屎	蚊蝇屎	mɐn55 iŋ55 ʃi35	mɐn55 jeŋ55 ʃi35	man1 jing1 si2	P1500	雀斑	
647	九、疾病/瘸子	跛佬	跛佬	pɐi55 lu35	pɐi55 lu35	bai1 lu2	P1500	瘸子	原文[pɐi55]有音無字
648	九、疾病/駝子	駝背佬	驼背佬	tʰɔ21 pui33 lu35	tʰɔ21 pui33 lu35	to4 bui3 lu2	P1500	駝子	
649	九、疾病/禿子	澾頭佬	㳠头佬	tʰat3 tʰɐu21 lu35	tʰat3 tʰɐu21 lu35	taat3 tau4 lu2	P1502	禿子	原文作「塌頭佬」，「塌」字誤作[tʰam33]
650	九、疾病/瞎子	盲佬	盲佬	maŋ21 lu35	maŋ21 lu35	maang4 lu2	P1502	瞎子	
651	九、疾病/聾子	聾鬼	聋鬼	luŋ21 kʷɐi35	lʊŋ21 kʷɐi35	lung4 gwai2	P1502	聾子	
652	九、疾病/啞巴	啞佬	哑佬	a35 lu35	a35 lu35	aa2 lu2	P1504	啞巴	
653	九、疾病/一隻眼兒	單眼	单眼	tan55 ŋɛn23	tan55 ŋɛn24	daan1 ngen5	P1504	一隻眼兒	
654	九、疾病/豁嘴兒	崩口	崩口	pɐŋ55 hɐu35	pɐŋ55 hɐu35	bang1 hau2	P1504	豁嘴兒	
655	九、疾病/傻子	傻佬	傻佬	ɬɔ21 lu35	ɬɔ21 lu35	slo4 lu2	P1506	傻子	
656	九、疾病/看醫生	睇病	睇病	tʰɐi35 pɛŋ22	tʰɐi35 pɛŋ22	tai2 beng6	P1506	看醫生	原文[tʰɐi35]有音無字
657	九、疾病/醫治	醫	医	i55	ji55	ji1	P1506	醫治	
658	九、疾病/病輕了	病好啲了	病好啲了	pɛŋ22 hu35 ti55 liu23	pɛŋ22 hu35 ti55 liu24	beng6 hu2 di1 liu5	P1508	病輕了	原文[ti55]有音無字
659	九、疾病/切脈	把脈	把脉	pa35 mɐk2	pa35 mɐk2	baa2 mak6	P1508	切脈	
660	九、疾病/開藥方	開藥方	开药方	hɔi55 iœk2 fɔŋ55	hɔi55 jœk2 fɔŋ55	hoi1 joek6 fong1	P1508	開藥方	
661	九、疾病/中藥店	藥材鋪	药材铺	iœk2 tʃʰɔi21 pʰu33	jœk2 tʃʰɔi21 pʰu33	joek6 coi4 pu3	P1510	中藥店	
662	九、疾病/抓藥	執藥	执药	tʃɐp5 iœk2	tʃɐp5 jœk2	zap1 joek6	P1510	抓藥	
663	九、疾病/膏藥	膏藥	膏药	ku55 iœk2	ku55 jœk2	gu1 joek6	P1510	膏藥	
664	九、疾病/吃藥	食藥	食药	ʃik2 iœk2	ʃek2 jœk2	sik6 joek6	P1512	吃藥	
665	九、疾病/上火	熱氣	热气	it2 hi33	jit2 hi33	jit6 hi3	P1512	上火	
666	九、疾病/清涼茶	涼茶	凉茶	lœŋ21 tʃʰa21	lœŋ21 tʃʰa21	loeng4 caa4	P1512	清涼茶	
667	十、服飾/衣服	衫褲	衫裤	ʃam55 fu33	ʃam55 fu33	saam1 fu3	P1514	衣服	
668	十、服飾/穿（衣服）	穿	穿	tʃʰyn55	tʃʰyn55	cyun1	P1514	穿（衣服）	
669	十、服飾/脫（衣服）	解	解	kai35	kai35	gaai2	P1514	脫（衣服）	
670	十、服飾/大衣	大褸	大褛	tai22 lɐu55	tai22 lɐu55	daai6 lau1	P1516	大衣	原文「大」字誤作[tʰai22]
671	十、服飾/棉襖	棉衫	棉衫	min21 ʃam55	min21 ʃam55	min4 saam1	P1516	棉襖	
672	十、服飾/裙子	裙	裙	kʷʰɐn21	kʷʰɐn21	kwan4	P1516	裙子	
673	十、服飾/西服	西裝	西装	ɬɐi55 tʃɔŋ55	ɬɐi55 tʃɔŋ55	slai1 zong1	P1518	西服	
674	十、服飾/襯衣	襯衫	衬衫	tʃʰɐn33 ʃam55	tʃʰɐn33 ʃam55	can3 saam1	P1518	襯衣	
675	十、服飾/縫（衣服）	聯	联	lyn21	lyn21	lyun4	P1518	縫（衣服）	
676	十、服飾/剪子	剪刀	剪刀	tʃin35 tu55	tʃin35 tu55	zin2 du1	P1520	剪子	
677	十、服飾/剪（動詞）	剪	剪	tʃin35	tʃin35	zin2	P1520	剪（動詞）	
678	十、服飾/洗衣服	洗衫褲	洗衫裤	ɬɐi35 ʃam55 fu33	ɬɐi35 ʃam55 fu33	slai2 saam1 fu3	P1520	洗衣服	
679	十、服飾/（衣服）縮	縮	缩	ʃuk5	ʃʊk5	suk1	P1522	（衣服）縮	
680	十、服飾/褪色	甩色	甩色	lɐt5 ʃik5	lɐt5 ʃek5	lat1 sik1	P1522	褪色	原文[lɐt5]有音無字，本字「㪐」
681	十、服飾/褪色	㪐色	㪐色	lɐt5 ʃik5	lɐt5 ʃek5	lat1 sik1	P1522	褪色	原文[lɐt5]有音無字
682	十、服飾/晾	晾	晾	lɔŋ22	lɔŋ22	long6	P1522	晾	
683	十、服飾/熨衣服	燙衫褲	烫衫裤	tʰɔŋ33 ʃam55 fu33	tʰɔŋ33 ʃam55 fu33	tong3 saam1 fu3	P1524	熨衣服	
684	十、服飾/袖子	衫袖	衫袖	ʃam55 tʃɐu22	ʃam55 tʃɐu22	saam1 zau6	P1524	袖子	
685	十、服飾/口袋	荷包	荷包	hɔ21 pɛu55	hɔ21 pɛu55	ho4 beu1	P1524	口袋	
686	十、服飾/褲子	褲	裤	fu33	fu33	fu3	P1526	褲子	
687	十、服飾/短褲	短褲	短裤	tyn35 fu33	tyn35 fu33	dyun2 fu3	P1526	短褲	
688	十、服飾/褲襠	褲襠	裤裆	fu33 nɔŋ55	fu33 nɔŋ55	fu3 nong1	P1526	褲襠	
689	十、服飾/褲帶子	褲頭帶	裤头带	fu33 tʰɐu21 tai33	fu33 tʰɐu21 tai33	fu3 tau4 daai3	P1528	褲帶子	
690	十、服飾/背心兒	掛笠	挂笠	kʷa33 lɐp5	kʷa33 lɐp5	gwaa3 lap1	P1528	背心兒	原文[lɐp5]有音無字
691	十、服飾/汗衫	底衫	底衫	tɐi35 ʃam55	tɐi35 ʃam55	dai2 saam1	P1528	汗衫	
692	十、服飾/草帽	草帽	草帽	tʃʰu35 mu22	tʃʰu35 mu22	cu2 mu6	P1530	草帽	
693	十、服飾/紐扣	紐	纽	nɐu35	nɐu35	nau2	P1530	紐扣	
694	十、服飾/圍裙	圍裙	围裙	uɐi21 kʷʰɐn21	wɐi21 kʷʰɐn21	wai4 kwan4	P1530	圍裙	
695	十、服飾/圍嘴兒	口水褸	口水褛	hɐu35 ʃui35 lɐu55	hɐu35 ʃui35 lɐu55	hau2 sui2 lau1	P1532	圍嘴兒	
696	十、服飾/尿布	尿片	尿片	niu22 pʰɛn35	niu22 pʰɛn35	niu6 pen2	P1532	尿布	原文[pʰɛn35]有音無字
697	十、服飾/鞋子	鞋	鞋	hai21	hai21	haai4	P1532	鞋子	
698	十、服飾/拖鞋	拖鞋	拖鞋	tʰɔ55 hai21	tʰɔ55 hai21	to1 haai4	P1534	拖鞋	
699	十、服飾/鞋帶	鞋帶	鞋带	hai21 tai33	hai21 tai33	haai4 daai3	P1534	鞋帶	
700	十、服飾/襪子	襪	袜	mɐt2	mɐt2	mat6	P1534	襪子	
701	十、服飾/木屐	棕屐	棕屐	tʃuŋ55 kʰɛk2	tʃʊŋ55 kʰɛk2	zung1 kek6	P1536	木屐	
702	十、服飾/圍巾	頸巾	颈巾	kɛŋ35 kɐn55	kɛŋ35 kɐn55	geng2 gan1	P1536	圍巾	
703	十、服飾/手套	手襪	手袜	ʃɐu35 mɐt2	ʃɐu35 mɐt2	sau2 mat6	P1536	手套	
704	十、服飾/眼鏡	眼鏡	眼镜	ŋɛn23 kɛŋ33	ŋɛn24 kɛŋ33	ngen5 geng3	P1538	眼鏡	
705	十、服飾/手錶	手錶	手表	ʃɐu35 piu55	ʃɐu35 piu55	sau2 biu1	P1538	手錶	
706	十、服飾/鐲子	軛	轭	ak3	ak3	aak3	P1538	鐲子	原文有音無字
707	十、服飾/戒指	戒指	戒指	kai33 tʃi35	kai33 tʃi35	gaai3 zi2	P1540	戒指	
708	十、服飾/別針兒	釦針	扣针	kʰɐu33 tʃɐm55	kʰɐu33 tʃɐm55	kau3 zam1	P1540	別針兒	
709	十、服飾/耳環	耳環	耳环	i23 uɛn21	ji24 wɛn21	ji5 wen4	P1540	耳環	
710	十、服飾/雨帽	笠帽	笠帽	lɐp5 mu22	lɐp5 mu22	lap1 mu6	P1542	雨帽	
711	十、服飾/蓑衣	蓑衣	蓑衣	ɬɔi55 i55	ɬɔi55 ji55	sloi1 ji1	P1542	蓑衣	
712	十、服飾/柺杖	柺棍	拐棍	kʷai35 kʷɐn33	kʷai35 kʷɐn33	gwaai2 gwan3	P1542	柺杖	
713	十一、飲食/伙食	伙食	伙食	fɔ35 ʃik2	fɔ35 ʃek2	fo2 sik6	P1544	伙食	
714	十一、飲食/米飯	飯	饭	fan22	fan22	faan6	P1544	米飯	
715	十一、飲食/剩飯	舊飯	旧饭	kɐu22 fan22	kɐu22 fan22	gau6 faan6	P1544	剩飯	
716	十一、飲食/（飯）餿了	餿了	馊了	ɬuk5 liu23	ɬʊk5 liu24	sluk1 liu5	P1546	（飯）餿了	原文[ɬuk5]有音無字
717	十一、飲食/鍋巴	鍋巴	锅巴	kɔ55 pa55	kɔ55 pa55	go1 baa1	P1546	鍋巴	
718	十一、飲食/豬食	豬潲	猪潲	tʃy55 ʃɛu33	tʃy55 ʃɛu33	zyu1 seu3	P1546	豬食	
719	十一、飲食/麪粉	麪粉	面粉	min22 fɐn35	min22 fɐn35	min6 fan2	P1548	麪粉	
720	十一、飲食/麪條	麪條	面条	min22 tʰiu21	min22 tʰiu21	min6 tiu4	P1548	麪條	
721	十一、飲食/餃子	餃子	饺子	kau35 tsɿ35	kau35 tsɿ35	gaau2 zy2	P1548	餃子	
722	十一、飲食/餛飩	餛飩	馄饨	uɐn21 tʰɐn55	wɐn21 tʰɐn55	wan4 tan1	P1550	餛飩	
723	十一、飲食/稀飯	粥	粥	tʃuk5	tʃʊk5	zuk1	P1550	稀飯	
724	十一、飲食/饅頭	饅頭	馒头	man22 tʰɐu21	man22 tʰɐu21	maan6 tau4	P1550	饅頭	
725	十一、飲食/糕	糕	糕	ku55	ku55	gu1	P1552	糕	
726	十一、飲食/包子	包	包	pɛu55	pɛu55	beu1	P1552	包子	
727	十一、飲食/夜宵	宵夜	宵夜	ɬiu55 iɛ22	ɬiu55 jɛ22	sliu1 je6	P1552	夜宵	
728	十一、飲食/菜（飯菜）	菜	菜	tʃʰɔi33	tʃʰɔi33	coi3	P1554	菜（飯菜）	
729	十一、飲食/青菜	青菜	青菜	tʃʰɛŋ55 tʃʰɔi33	tʃʰɛŋ55 tʃʰɔi33	ceng1 coi3	P1554	青菜	
730	十一、飲食/黃醬	鹽豉	盐豉	im21 ʃi22	jim21 ʃi22	jim4 si6	P1554	黃醬	
731	十一、飲食/豆腐腦兒	豆腐花	豆腐花	tɐu22 fu22 ua55	tɐu22 fu22 wa55	dau6 fu6 waa1	P1556	豆腐腦兒	
732	十一、飲食/醬豆腐	腐乳	腐乳	fu22 y23	fu22 jy24	fu6 jyu5	P1556	醬豆腐	
733	十一、飲食/粉絲	細粉	细粉	ɬɐi33 fɐn35	ɬɐi33 fɐn35	slai3 fan2	P1556	粉絲	
734	十一、飲食/點心	糕點	糕点	ku55 tim35	ku55 tim35	gu1 dim2	P1558	點心	
735	十一、飲食/油條	油條	油条	iɐu21 tʰiu21	jɐu21 tʰiu21	jau4 tiu4	P1558	油條	
736	十一、飲食/蛋糕	蛋糕	蛋糕	tan22 ku55	tan22 ku55	daan6 gu1	P1558	蛋糕	
737	十一、飲食/味道	味道	味道	mi22 tu22	mi22 tu22	mi6 du6	P1560	味道	
738	十一、飲食/氣味	氣	气	hi33	hi33	hi3	P1560	氣味	
739	十一、飲食/麻油	麻油	麻油	ma21 iɐu21	ma21 jɐu21	maa4 jau4	P1560	麻油	
740	十一、飲食/豬油	豬油	猪油	tʃy55 iɐu21	tʃy55 jɐu21	zyu1 jau4	P1562	豬油	
741	十一、飲食/鹽	鹽	盐	im21	jim21	jim4	P1562	鹽	
742	十一、飲食/豉油	豉油	豉油	ʃi21 iɐu21	ʃi21 jɐu21	si4 jau4	P1562	豉油	原文[ʃi21]有音無字，「豉」受後字調類化爲陽平
743	十一、飲食/醋	七醋	七醋	tʃʰɐt5 tʃʰu33	tʃʰɐt5 tʃʰu33	cat1 cu3	P1564	醋	原文[tʃʰɐt5]有音無字
744	十一、飲食/紅糖	紅糖	红糖	uɔŋ21 tʰɔŋ21	wɔŋ21 tʰɔŋ21	wong4 tong4	P1564	紅糖	
745	十一、飲食/白糖	白糖	白糖	pak2 tʰɔŋ21	pak2 tʰɔŋ21	baak6 tong4	P1564	白糖	
746	十一、飲食/冰糖	冰糖	冰糖	piŋ55 tʰɔŋ21	peŋ55 tʰɔŋ21	bing1 tong4	P1566	冰糖	
747	十一、飲食/麥芽糖	麥芽糖	麦芽糖	mɐk2 ŋa21 tʰɔŋ21	mɐk2 ŋa21 tʰɔŋ21	mak6 ngaa4 tong4	P1566	麥芽糖	
748	十一、飲食/豆豉	豆豉	豆豉	tɐu22 ʃi22	tɐu22 ʃi22	dau6 si6	P1566	豆豉	
749	十一、飲食/發黴	發黴	发霉	fat3 mɐt5	fat3 mɐt5	faat3 mat1	P1568	發黴	原文[mɐt5]有音無字
750	十一、飲食/下水	下水	下水	ha22 ʃui35	ha22 ʃui35	haa6 sui2	P1568	下水	
751	十一、飲食/雞肫	雞䐃	鸡䐃	kɐi55 kʰɐn23	kɐi55 kʰɐn24	gai1 kan5	P1568	雞肫	原文[kʰɐn23]有音無字
752	十一、飲食/豬血	豬紅	猪红	tʃy55 huŋ21	tʃy55 hʊŋ21	zyu1 hung4	P1570	豬血	
753	十一、飲食/松花蛋	皮蛋	皮蛋	pʰi21 tan22	pʰi21 tan22	pi4 daan6	P1570	松花蛋	
754	十一、飲食/香腸	臘腸	腊肠	lap2 tʃʰœŋ21	lap2 tʃʰœŋ21	laap6 coeng4	P1570	香腸	
755	十一、飲食/白酒	燒酒	烧酒	ʃiu55 tʃɐu35	ʃiu55 tʃɐu35	siu1 zau2	P1572	白酒	
756	十一、飲食/開水	滾水	滚水	kʷɐn35 ʃui35	kʷɐn35 ʃui35	gwan2 sui2	P1572	開水	
757	十一、飲食/冰棍	雪條	雪条	ɬyt3 tʰiu21	ɬyt3 tʰiu21	slyut3 tiu4	P1572	冰棍	
758	十一、飲食/茶葉	茶葉	茶叶	tʃʰa21 ip2	tʃʰa21 jip2	caa4 jip6	P1574	茶葉	
759	十一、飲食/沏茶	焗茶	焗茶	kuk2 tʃʰa21	kʊk2 tʃʰa21	guk6 caa4	P1574	沏茶	原文[kuk2]有音無字
760	十一、飲食/釅茶	濃茶	浓茶	nuŋ21 tʃʰa21	nʊŋ21 tʃʰa21	nung4 caa4	P1574	釅茶	
761	十一、飲食/做飯	煮飯	煮饭	tʃy35 fan22	tʃy35 fan22	zyu2 faan6	P1576	做飯	
762	十一、飲食/燒火	睇火	睇火	tʰɐi35 fɔ35	tʰɐi35 fɔ35	tai2 fo2	P1576	燒火	原文[tʰɐi35]有音無字
763	十一、飲食/洗米	洗米	洗米	ɬɐi35 mɐi23	ɬɐi35 mɐi24	slai2 mai5	P1576	洗米	
764	十一、飲食/做菜	撚菜	撚菜	nɐn35 tʃʰɔi33	nɐn35 tʃʰɔi33	nan2 coi3	P1578	做菜	原文[nɐn35]有音無字
765	十一、飲食/下麪條	放麪條	放面条	fɔŋ33 min22 tʰiu21	fɔŋ33 min22 tʰiu21	fong3 min6 tiu4	P1578	下麪條	
766	十一、飲食/蒸饅頭	蒸饅頭	蒸馒头	tʃiŋ55 man22 tʰɐu21	tʃeŋ55 man22 tʰɐu21	zing1 maan6 tau4	P1578	蒸饅頭	
767	十一、飲食/麥酵子	泡打粉	泡打粉	pʰɛu55 ta35 fɐn35	pʰɛu55 ta35 fɐn35	peu1 daa2 fan2	P1580	麥酵子	
768	十一、飲食/包餃子	包餃子	包饺子	pɛu55 kau35 tsɿ35	pɛu55 kau35 tsɿ35	beu1 gaau2 zy2	P1580	包餃子	
769	十一、飲食/殺雞	劏雞	㓥鸡	tʰɔŋ55 kɐi55	tʰɔŋ55 kɐi55	tong1 gai1	P1580	殺雞	
770	十一、飲食/餓了	餓了	饿了	ŋɔ22 liu23	ŋɔ22 liu24	ngo6 liu5	P1582	餓了	
771	十一、飲食/吃早飯	食過早	食过早	ʃik2 kɔ33 tʃu35	ʃek2 kɔ33 tʃu35	sik6 go3 zu2	P1582	吃早飯	
772	十一、飲食/吃午飯	食中午飯	食中午饭	ʃik2 tʃuŋ55 ŋ̍23 fan22	ʃek2 tʃʊŋ55 ŋ̍24 fan22	sik6 zung1 ng5 faan6	P1582	吃午飯	
773	十一、飲食/吃晚飯	食夜飯	食夜饭	ʃik2 iɛ22 fan22	ʃek2 jɛ22 fan22	sik6 je6 faan6	P1584	吃晚飯	
774	十一、飲食/吃零食	食消口	食消口	ʃik2 ɬiu55 hɐu35	ʃek2 ɬiu55 hɐu35	sik6 sliu1 hau2	P1584	吃零食	
775	十一、飲食/盛飯	裝飯	装饭	tʃɔŋ55 fan22	tʃɔŋ55 fan22	zong1 faan6	P1584	盛飯	
776	十一、飲食/喝湯	飲湯	饮汤	iɐm35 tʰɔŋ55	jɐm35 tʰɔŋ55	jam2 tong1	P1586	喝湯	
777	十一、飲食/挾菜	鑷菜	镊菜	nɛp3 tʃʰɔi33	nɛp3 tʃʰɔi33	nep3 coi3	P1586	挾菜	原文[nɛp3]有音無字
778	十一、飲食/使筷子	使筷子	使筷子	sɐi35 kʷʰai33 tsɿ35	ʃɐi35 kʷʰai33 tsɿ35	sai2 kwaai3 zy2	P1586	使筷子	
779	十一、飲食/夾生飯	夾生飯	夹生饭	kap3 ʃaŋ55 fan22	kap3 ʃaŋ55 fan22	gaap3 saang1 faan6	P1588	夾生飯	
780	十一、飲食/嚼不動	咬冇逳	咬冇逳	ŋɛu23 mu23 iuk5	ŋɛu24 mu24 jʊk5	ngeu5 mu5 juk1	P1588	嚼不動	原文[mu23 iuk5]有音無字
781	十一、飲食/打飽嗝兒	打呃	打呃	ta35 ɐk5	ta35 ɐk5	daa2 ak1	P1588	打飽嗝兒	
782	十一、飲食/喝茶	飲茶	饮茶	iɐm35 tʃʰa21	jɐm35 tʃʰa21	jam2 caa4	P1590	喝茶	
783	十一、飲食/喝酒	飲酒	饮酒	iɐm35 tʃɐu35	jɐm35 tʃɐu35	jam2 zau2	P1590	喝酒	
784	十一、飲食/吸菸	燒菸	烧烟	ʃiu55 in55	ʃiu55 jin55	siu1 jin1	P1590	吸菸	
785	十一、飲食/香菸	烟崽	烟崽	in55 tʃɐi35	jin55 tʃɐi35	jin1 zai2	P1592	香菸	
786	十一、飲食/旱菸桿	菸筒斗	烟筒斗	in55 tʰuŋ21 tɐu35	jin55 tʰʊŋ21 tɐu35	jin1 tung4 dau2	P1592	旱菸桿	
787	十一、飲食/水菸筒	水菸筒	水烟筒	ʃui35 in55 tʰuŋ21	ʃui35 jin55 tʰʊŋ21	sui2 jin1 tung4	P1592	水菸筒	
788	十一、飲食/噎住	哽着	哽着	kʰɐŋ35 tʃœk2	kʰɐŋ35 tʃœk2	kang2 zoek6	P1594	噎住	原文[kʰɐŋ35]有音無字
789	十一、飲食/（吃）脹了	脹了	胀了	tʃœŋ33 liu23	tʃœŋ33 liu24	zoeng3 liu5	P1594	（吃）脹了	
790	十一、飲食/擺酒席	做酒	做酒	tʃu33 tʃɐu35	tʃu33 tʃɐu35	zu3 zau2	P1594	擺酒席	
791	十一、飲食/請帖	請帖	请帖	tʃʰiŋ35 tʰip3	tʃʰeŋ35 tʰip3	cing2 tip3	P1596	請帖	
792	十一、飲食/入席	坐檯	坐台	tʃʰɔ23 tʰɔi21	tʃʰɔ24 tʰɔi21	co5 toi4	P1596	入席	
793	十一、飲食/上菜	上菜	上菜	ʃœŋ23 tʃʰɔi33	ʃœŋ24 tʃʰɔi33	soeng5 coi3	P1596	上菜	
794	十一、飲食/倒酒	斟酒	斟酒	tʃɐm55 tʃɐu35	tʃɐm55 tʃɐu35	zam1 zau2	P1598	倒酒	
795	十一、飲食/乾杯	乾杯	干杯	kɔn55 pui55	kɔn55 pui55	gon1 bui1	P1598	乾杯	
796	十一、飲食/吃火鍋	打邊爐	打边炉	ta35 pin55 lu21	ta35 pin55 lu21	daa2 bin1 lu4	P1598	吃火鍋	
797	十二、起居/起牀	起身	起身	hi35 ʃɐn55	hi35 ʃɐn55	hi2 san1	P1600	起牀	
798	十二、起居/洗臉	洗面	洗面	ɬɐi35 min22	ɬɐi35 min22	slai2 min6	P1600	洗臉	
799	十二、起居/漱口	漱口	漱口	ɬu33 hɐu35	ɬu33 hɐu35	slu3 hau2	P1600	漱口	
800	十二、起居/刷牙	刷牙	刷牙	tʃʰat3 ŋa21	tʃʰat3 ŋa21	caat3 ngaa4	P1602	刷牙	
801	十二、起居/牙刷	牙刷	牙刷	ŋa21 tʃʰat3	ŋa21 tʃʰat3	ngaa4 caat3	P1602	牙刷	
802	十二、起居/梳頭	梳頭	梳头	ʃɔ55 tʰɐu21	ʃɔ55 tʰɐu21	so1 tau4	P1602	梳頭	
803	十二、起居/梳辮子	捹孖辮	捹孖辫	pɐn33 ma55 pin55	pɐn33 ma55 pin55	ban3 maa1 bin1	P1604	梳辮子	原文[pɐn33 ma55]有音無字
804	十二、起居/剪指甲	剪指甲	剪指甲	tʃin35 tʃi35 kap3	tʃin35 tʃi35 kap3	zin2 zi2 gaap3	P1604	剪指甲	
805	十二、起居/刮鬍子	剃鬚	剃须	tʰɐi33 ɬu55	tʰɐi33 ɬu55	tai3 slu1	P1604	刮鬍子	原文[ɬu55]有音無字
806	十二、起居/掏耳朵	撈耳朵	捞耳朵	lu55 i23 tɔ35	lu55 ji24 tɔ35	lu1 ji5 do2	P1606	掏耳朵	
807	十二、起居/上班	上班	上班	ʃœŋ23 pan55	ʃœŋ24 pan55	soeng5 baan1	P1606	上班	
808	十二、起居/下班	落班	落班	lɔk2 pan55	lɔk2 pan55	lok6 baan1	P1606	下班	
809	十二、起居/出門	出門	出门	tʃʰyt5 mun21	tʃʰyt5 mun21	cyut1 mun4	P1608	出門	
810	十二、起居/回家	返屋	返屋	fan35 uk5	fan35 ʊk5	faan2 uk1	P1608	回家	
811	十二、起居/玩耍	耍	耍	ʃa35	ʃa35	saa2	P1608	玩耍	
812	十二、起居/逛	逛	逛	kɔŋ22	kɔŋ22	gong6	P1610	逛	
813	十二、起居/散散步	散散步	散散步	ɬan33 ɬan33 pu22	ɬan33 ɬan33 pu22	slaan3 slaan3 bu6	P1610	散散步	
814	十二、起居/洗手	洗手	洗手	ɬɐi35 ʃɐu35	ɬɐi35 ʃɐu35	slai2 sau2	P1610	洗手	
815	十二、起居/洗澡	沖涼	冲凉	tʃʰuŋ55 lœŋ21	tʃʰʊŋ55 lœŋ21	cung1 loeng4	P1612	洗澡	
816	十二、起居/落枕	錯枕	错枕	tʃʰɔ33 tʃɐm35	tʃʰɔ33 tʃɐm35	co3 zam2	P1612	落枕	
817	十二、起居/做夢	發夢	发梦	fat3 muŋ22	fat3 mʊŋ22	faat3 mung6	P1612	做夢	
818	十二、起居/說夢話	講夢話	讲梦话	kɔŋ35 muŋ22 ua22	kɔŋ35 mʊŋ22 wa22	gong2 mung6 waa6	P1614	說夢話	
819	十二、起居/熬夜	熬夜	熬夜	ŋau21 iɛ22	ŋau21 jɛ22	ngaau4 je6	P1614	熬夜	
820	十二、起居/小便	屙尿	屙尿	ɔ55 niu22	ɔ55 niu22	o1 niu6	P1614	小便	
821	十二、起居/大便	屙屎	屙屎	ɔ55 ʃi35	ɔ55 ʃi35	o1 si2	P1616	大便	
822	十二、起居/手紙	抆屎紙	抆屎纸	mɛn35 ʃi35 tʃi35	mɛn35 ʃi35 tʃi35	men2 si2 zi2	P1616	手紙	
823	十二、起居/乘涼	乘涼	乘凉	ʃiŋ21 lœŋ21	ʃeŋ21 lœŋ21	sing4 loeng4	P1616	乘涼	
824	十二、起居/曬太陽	曬熱頭	晒热头	ʃai33 it2 tʰɐu21	ʃai33 jit2 tʰɐu21	saai3 jit6 tau4	P1618	曬太陽	
825	十二、起居/烤火	炕火	炕火	hɔŋ33 fɔ35	hɔŋ33 fɔ35	hong3 fo2	P1618	烤火	原文[hɔŋ33]有音無字
826	十二、起居/熄燈	黑燈	黑灯	hɐk5 tɐŋ55	hɐk5 tɐŋ55	hak1 dang1	P1618	熄燈	
827	十二、起居/歇歇	㪗㪗	㪗㪗	tʰɐu35 tʰɐu35	tʰɐu35 tʰɐu35	tau2 tau2	P1620	歇歇	
828	十二、起居/打盹兒	拜眼睏	拜眼困	pai33 ŋɛn23 hɐn33	pai33 ŋɛn24 hɐn33	baai3 ngen5 han3	P1620	打盹兒	原文[hɐn33]有音無字
829	十二、起居/坐下	坐落來	坐落来	tʃʰɔ23 lɔk2 lɔi21	tʃʰɔ24 lɔk2 lɔi21	co5 lok6 loi4	P1620	坐下	
830	十二、起居/躺下	睡落來	睡落来	ʃui22 lɔk2 lɔi21	ʃui22 lɔk2 lɔi21	sui6 lok6 loi4	P1622	躺下	
831	十二、起居/睡覺	睡覺	睡觉	ʃui22 kɛu33	ʃui22 kɛu33	sui6 geu3	P1622	睡覺	
832	十二、起居/午睡	睡晏覺	睡晏觉	ʃui35 an33 kɛu33	ʃui35 an33 kɛu33	sui2 aan3 geu3	P1622	午睡	
833	十二、起居/睡了	睡了	睡了	ʃui22 liu23	ʃui22 liu24	sui6 liu5	P1624	睡了	
834	十二、起居/打呼嚕	打鼻鼾	打鼻鼾	ta35 pi22 hɔn22	ta35 pi22 hɔn22	daa2 bi6 hon6	P1624	打呼嚕	
835	十二、起居/仰睡	仰睡	仰睡	iœŋ23 ʃui22	jœŋ24 ʃui22	joeng5 sui6	P1624	仰睡	
836	十二、起居/俯睡	仆睡	仆睡	pʰuk5 ʃui22	pʰʊk5 ʃui22	puk1 sui6	P1626	俯睡	
837	十二、起居/疊被子	摺被	折被	tʃip3 pʰi23	tʃip3 pʰi24	zip3 pi5	P1626	疊被子	原文作「摺被」
838	十二、起居/關門	關門	关门	kʷɛn55 mun21	kʷɛn55 mun21	gwen1 mun4	P1626	關門	
839	十三、交際/早安	早晨	早晨	tʃu35 ʃɐn21	tʃu35 ʃɐn21	zu2 san4	P1628	早安	
