ID	CLASSIFI	TRAD	SIMP	IPA_S	IPA_T	JYUTPING	SOUR	EXPL	NOTE
562		鞋	鞋	hai21 	hai21	haai4	2015年語保工程(詞彙)	鞋子	
563		襪	袜	mat2	mat2	maat6	2015年語保工程(詞彙)	襪子	
564		圍巾	围巾	Ǿuɐi21 kɐn55 	wɐi21 kɐn55	wai4 gan1	2015年語保工程(詞彙)	圍巾	
565		圍裙	围裙	Ǿuɐi21 khuɐn21 	wɐi21 kʷʰɐn21	wai4 kwan4	2015年語保工程(詞彙)	圍裙	
566		尿片	尿片	niu22 phɛn35 	niu22 pʰɛn35	niu6 pen2	2015年語保工程(詞彙)	尿布	
567		鈕	钮	nɐu24 	nɐu24	nau5	2015年語保工程(詞彙)	釦子	
568		釦	扣	khɐu33 	kʰɐu33	kau3	2015年語保工程(詞彙)	釦（～釦子）	
569		戒指	戒指	kai33 ʧi35 	kai33 tʃi35	gaai3 zi2	2015年語保工程(詞彙)	戒指	
570		手軛	手轭	ʃɐu35 Ǿak3	ʃɐu35 ak3	sau2 aak3	2015年語保工程(詞彙)	手鐲	
571		飛發	飞发	fi55 fat3	fi55 fat3	fi1 faat3	2015年語保工程(詞彙)	理髮	
572		梳頭	梳头	ʃɔ55 thɐu21 	ʃɔ55 tʰɐu21	so1 tau4	2015年語保工程(詞彙)	梳頭	
573		白飯	白饭	pak2 fan22 	pak2 fan22	baak6 faan6	2015年語保工程(詞彙)	米飯	
574		米粥	米粥	mɐi35 ʧuk5	mɐi24 tʃʊk5	mai5 zuk1	2015年語保工程(詞彙)	稀飯，用米熬的，統稱	
575		麥麵粉	麦面粉	mɐk2 min22 fɐn35 	mɐk2 min22 fɐn35	mak6 min6 fan2	2015年語保工程(詞彙)	麵粉，麥子磨的，統稱	
576		麥麪粉	麦面粉	mɐk2 min22 fɐn35 	mɐk2 min22 fɐn35	mak6 min6 fan2	2015年語保工程(詞彙)	麪粉，麥子磨的，統稱	
577		麪	面	min22 	min22	min6	2015年語保工程(詞彙)	麪條，統稱	
578		麵	面	min22 	min22	min6	2015年語保工程(詞彙)	麵條，統稱	
579		粉	粉	fɐn35 	fɐn35	fan2	2015年語保工程(詞彙)	面兒（玉米～，辣椒～）	
580		饅頭	馒头	man22 thɐu21 	man22 tʰɐu21	maan6 tau4	2015年語保工程(詞彙)	饅頭，無餡的，統稱	
581		包	包	pau55 	pau55	baau1	2015年語保工程(詞彙)	包子	
582		餃子	饺子	kau35 ʧi35 	kau35 tʃi35	gaau2 zi2	2015年語保工程(詞彙)	餃子	
583		餃子	饺子	kɛu35 ʧi35 	kɛu35 tʃi35	geu2 zi2	2015年語保工程(詞彙)	餃子	
584		餛飩	馄饨	Ǿuɐn21 thɐn55 	wɐn21 tʰɐn55	wan4 tan1	2015年語保工程(詞彙)	餛飩	
585		心	心	ɬɐm55 	ɬɐm55	slam1	2015年語保工程(詞彙)	餡兒	
586		油㷹鬼	油㷹鬼	Ǿiɐu21 ʧau33 kuɐi24 	jɐu21 tʃau33 kʷɐi35	jau4 zaau3 gwai2	2015年語保工程(詞彙)	油條，舊稱	原文作「罩」字，誤作[ʧau35]
587		油條	油条	Ǿiɐu21 thiu21	jɐu21 tʰiu21	jau4 tiu4	2015年語保工程(詞彙)	油條，舊稱	
588		豆漿	豆浆	tɐu22 ʧœŋ55 	tɐu22 tʃœŋ55	dau6 zoeng1	2015年語保工程(詞彙)	豆漿	
589		豆腐花	豆腐花	tɐu22 fu22 fa55 	tɐu22 fu22 fa55	dau6 fu6 faa1	2015年語保工程(詞彙)	豆腐腦	
590		水圓	水圆	ʃui35 Ǿyn21 	ʃui35 jyn21	sui2 jyun4	2015年語保工程(詞彙)	元宵，食品	
591		粽	粽	tʃuŋ33 	tʃʊŋ33	zung3	2015年語保工程(詞彙)	粽子	原文誤作「棕」
592		糉	粽	tʃuŋ33 	tʃʊŋ33	zung3	2015年語保工程(詞彙)	粽子	原文誤作「棕」
593		年糕	年糕	nin21 ku55 	nin21 ku55	nin4 gu1	2015年語保工程(詞彙)	年糕	
594		點心	点心	tim35 ɬɐm55 	tim35 ɬɐm55	dim2 slam1	2015年語保工程(詞彙)	點心，統稱	
595		糖餅	糖饼	thɔŋ21 pɛŋ35	tʰɔŋ21 pɛŋ35	tong4 beng2	2015年語保工程(詞彙)	點心，統稱，糕餅之類食品	
596		菜	菜	ʧhɔi33 	tʃʰɔi33	coi3	2015年語保工程(詞彙)	菜，吃飯時吃的，統稱	
597		菜乾	菜干	ʧhɔi33 kɔn55 	tʃʰɔi33 kɔn55	coi3 gon1	2015年語保工程(詞彙)	乾菜，統稱	
598		豆腐	豆腐	tɐu22 fu22 	tɐu22 fu22	dau6 fu6	2015年語保工程(詞彙)	豆腐	
599		豬紅	猪红	ʧy55 huŋ21 	tʃy55 hʊŋ21	zyu1 hung4	2015年語保工程(詞彙)	豬血，當菜的	
600		豬腳	猪脚	ʧy55 kœk3	tʃy55 kœk3	zyu1 goek3	2015年語保工程(詞彙)	豬蹄，當菜的	
601		豬脷	猪脷	ʧy55 li22 	tʃy55 li22	zyu1 li6	2015年語保工程(詞彙)	豬舌頭，當菜的，注意婉稱	林亦調查點
602		豬利	猪利	ʧy55 li22 	tʃy55 li22	zyu1 li6	2015年語保工程(詞彙)	豬舌頭，當菜的，注意婉稱	唐七元調查點
603		豬潤	猪润	ʧy55 Ǿiɐn35 	tʃy55 jɐn35	zyu1 jan2	2015年語保工程(詞彙)	豬肝，當菜的，注意婉稱	
604		豬溼	猪湿	ʧy55 ʃɐp5	tʃy55 ʃɐp5	zyu1 sap1	2015年語保工程(詞彙)	豬肝，當菜的，注意婉稱	
605		下水	下水	ha22 ʃui35 	ha22 ʃui35	haa6 sui2	2015年語保工程(詞彙)	下水，豬牛羊的內臟	
606		雞蛋	鸡蛋	kɐi55 tan22 	kɐi55 tan22	gai1 daan6	2015年語保工程(詞彙)	雞蛋	
607		皮蛋	皮蛋	phi21 tan22 	pʰi21 tan22	pi4 daan6	2015年語保工程(詞彙)	松花蛋	
608		豬油	猪油	ʧy55 Ǿiɐu21 	tʃy55 jɐu21	zyu1 jau4	2015年語保工程(詞彙)	豬油	
609		麻油	麻油	ma21 Ǿiɐu21 	ma21 jɐu21	maa4 jau4	2015年語保工程(詞彙)	香油	
610		豉油	豉油	ʃi22 Ǿiɐu21 	ʃi22 jɐu21	si6 jau4	2015年語保工程(詞彙)	醬油	
611		鹽	盐	Ǿim21 	jim21	jim4	2015年語保工程(詞彙)	鹽，名詞	
612		七醋	七醋	ʧhɐt5 ʧhu33 	tʃʰɐt5 tʃʰu33	cat1 cu3	2015年語保工程(詞彙)	醋，注意婉稱	
613		菸崽	烟崽	Ǿin55 ʧɐi35 	jin55 tʃɐi35	jin1 zai2	2015年語保工程(詞彙)	香菸	林亦調查點
614		菸仔	烟仔	Ǿin55 ʧɐi35 	jin55 tʃɐi35	jin1 zai2	2015年語保工程(詞彙)	香菸	唐七元調查點
615		生菸	生烟	ʃaŋ55 Ǿin55 	ʃaŋ55 jin55	saang1 jin1	2015年語保工程(詞彙)	旱菸	
616		酒	酒	ʧɐu35 	tʃɐu35	zau2	2015年語保工程(詞彙)	白酒	
617		色酒	色酒	ʃek5 ʧɐu35 	ʃek5 tʃɐu35	sik1 zau2	2015年語保工程(詞彙)	黃酒	
618		甜酒	甜酒	thim21 ʧɐu35 	tʰim21 tʃɐu35	tim4 zau2	2015年語保工程(詞彙)	江米酒，酒釀，醪糟	
619		茶葉	茶叶	ʧha21 Ǿip2	tʃʰa21 jip2	caa4 jip6	2015年語保工程(詞彙)	茶葉	
620		焗茶	焗茶	kuk2 ʧha21 	kʊk2 tʃʰa21	guk6 caa4	2015年語保工程(詞彙)	沏（～茶）	
621		雪條	雪条	ɬyt3 thiu21 	ɬyt3 tʰiu21	slyut3 tiu4	2015年語保工程(詞彙)	冰棍兒	
622		煮飯	煮饭	ʧy35 fan22 	tʃy35 fan22	zyu2 faan6	2015年語保工程(詞彙)	做飯，統稱	
623		煮菜	煮菜	ʧy35 ʧhɔi33 	tʃy35 tʃʰɔi33	zyu2 coi3	2015年語保工程(詞彙)	炒菜，統稱，和做飯相對	
624		煠蛋	煠蛋	ʃɛp2 tan22 	ʃɛp2 tan22	sep6 daan6	2015年語保工程(詞彙)	煮（～帶殼的雞蛋）	林亦調查點
625		煠蛋	煠蛋	ʃap2 tan22 	ʃap2 tan22	saap6 daan6	2015年語保工程(詞彙)	煮（～帶殼的雞蛋）	唐七元調查點，誤作[ʃɐp2]
626		煎	煎	ʧin55 	tʃin55	zin1	2015年語保工程(詞彙)	煎（～雞蛋）	
627		㷹	㷹	ʧɛu33 	tʃɛu33	zeu3	2015年語保工程(詞彙)	炸（～油條）	原文作「罩」字
628		清蒸	清蒸	ʧheŋ55 ʧeŋ55 	tʃʰeŋ55 tʃeŋ55	cing1 zing1	2015年語保工程(詞彙)	蒸（～魚）	
629		搋	搋	ʧhai55 	tʃʰai55	caai1	2015年語保工程(詞彙)	揉（～面做饅頭等）	
630		研麪	研面	ŋan21 min22 	ŋan21 min22	ngaan4 min6	2015年語保工程(詞彙)	擀（～麪，～皮兒）	林亦調查點
631		研麪	研面	ŋɛn21 min22 	ŋɛn21 min22	ngen4 min6	2015年語保工程(詞彙)	擀（～麪，～皮兒）	唐七元調查點
632		食過早	食过早	ʃek2 kɔ33 ʧu35 	ʃek2 kɔ33 tʃu35	sik6 go3 zu2	2015年語保工程(詞彙)	吃早飯	
633		食晏	食晏	ʃek2 Ǿan33 	ʃek2 an33	sik6 aan3	2015年語保工程(詞彙)	吃午飯	
634		食夜飯	食夜饭	ʃek2 Ǿiɛ22 fan22 	ʃek2 jɛ22 fan22	sik6 je6 faan6	2015年語保工程(詞彙)	吃晚飯	
635		食	食	ʃek2	ʃek2	sik6	2015年語保工程(詞彙)	吃（～飯）	
636		飲	饮	Ǿiɐm35 	jɐm35	jam2	2015年語保工程(詞彙)	喝（～酒）	
637		飲	饮	Ǿiɐm35 	jɐm35	jam2	2015年語保工程(詞彙)	喝（～茶）	
638		燒	烧	ʃiu55 	ʃiu55	siu1	2015年語保工程(詞彙)	抽（～菸）	
639		裝	装	ʧɔŋ55 	tʃɔŋ55	zong1	2015年語保工程(詞彙)	盛（～飯）	
640		鑷	镊	nɛp3	nɛp3	nep3	2015年語保工程(詞彙)	夾（用筷子～菜）	
641		倒	倒	tu33	tu33	du3	2015年語保工程(詞彙)	斟（～酒）	林亦調查點
642		倒	倒	tu35	tu35	du2	2015年語保工程(詞彙)	斟（～酒）	唐七元調查點
643		渴	渴	hɔt3	hɔt3	hot3	2015年語保工程(詞彙)	渴（口～）	
644		餓	饿	ŋɔ22 	ŋɔ22	ngo6	2015年語保工程(詞彙)	餓（肚子～）	
645		哽	哽	khɐŋ35	kʰɐŋ35	kang2	2015年語保工程(詞彙)	噎（吃飯～着了）	原文誤作「啃」字，唐七元調查點誤作[khɐŋ33]，林亦調查點對
646		頭	头	thɐu21 	tʰɐu21	tau4	2015年語保工程(詞彙)	頭，人的，統稱	
647		頭髮	头发	thɐu21 fat3	tʰɐu21 fat3	tau4 faat3	2015年語保工程(詞彙)	頭髮	
648		孖辮	孖辫	ma55 pin55 	ma55 pin55	maa1 bin1	2015年語保工程(詞彙)	辮子	
649		旋	旋	ʧyn22 	tʃyn22	zyun6	2015年語保工程(詞彙)	旋	
650		額頭	额头	ŋɐk2 thɐu21 	ŋɐk2 tʰɐu21	ngak6 tau4	2015年語保工程(詞彙)	額頭	
651		相貌	相貌	ɬœŋ33 mau22 	ɬœŋ33 mau22	sloeng3 maau6	2015年語保工程(詞彙)	相貌	
652		面	面	min22 	min22	min6	2015年語保工程(詞彙)	臉（洗～）	
653		眼	眼	ŋɛn24 	ŋɛn24	ngen5	2015年語保工程(詞彙)	眼睛	
654		眼核	眼核	ŋɛn24 Ǿuɐt2	ŋɛn24 wɐt2	ngen5 wat6	2015年語保工程(詞彙)	眼珠，統稱	
655		眼水	眼水	ŋɛn24 ʃui35 	ŋɛn24 ʃui35	ngen5 sui2	2015年語保工程(詞彙)	眼淚，哭的時候流出來的	
656		眉毛	眉毛	mi21 mu21 	mi21 mu21	mi4 mu4	2015年語保工程(詞彙)	眉毛	
657		耳崽	耳崽	Ǿi24 ʧɐi35 	ji24 tʃɐi35	ji5 zai2	2015年語保工程(詞彙)	耳朵	林亦調查點
658		耳仔	耳仔	Ǿi24 ʧɐi35 	ji24 tʃɐi35	ji5 zai2	2015年語保工程(詞彙)	耳朵	唐七元調查點
659		耳窿	耳窿	Ǿi24 luŋ55	ji24 lʊŋ55	ji5 lung1	2015年語保工程(詞彙)	耳朵	
660		鼻哥	鼻哥	pi22 kɔ55 	pi22 kɔ55	bi6 go1	2015年語保工程(詞彙)	鼻子	
661		鼻涕水	鼻涕水	pi22 thɐi33 ʃui35 	pi22 tʰɐi33 ʃui35	bi6 tai3 sui2	2015年語保工程(詞彙)	鼻涕，統稱	
662		擤	擤	ɬɐŋ33 	ɬɐŋ33	slang3	2015年語保工程(詞彙)	擤（～鼻涕）	
663		嘴	嘴	ʧui35 	tʃui35	zui2	2015年語保工程(詞彙)	嘴巴，人的，統稱	
664		嘴唇	嘴唇	ʧui35 ʃɐn21 	tʃui35 ʃɐn21	zui2 san4	2015年語保工程(詞彙)	嘴唇	
665		口水	口水	hɐu35 ʃui35 	hɐu35 ʃui35	hau2 sui2	2015年語保工程(詞彙)	口水（～流出來）	
666		利錢	利钱	li22 ʧhin21 	li22 tʃʰin21	li6 cin4	2015年語保工程(詞彙)	舌頭	
667		牙	牙	ŋa21 	ŋa21	ngaa4	2015年語保工程(詞彙)	牙齒	
668		下巴	下巴	ha22 pha21 	ha22 pʰa21	haa6 paa4	2015年語保工程(詞彙)	下巴	
669		鬍鬚	胡须	Ǿu21 ɬu55 	wu21 ɬu55	wu4 slu1	2015年語保工程(詞彙)	鬍子，嘴周圍的	原文作「胡蘇」
670		頸	颈	kɛŋ35 	kɛŋ35	geng2	2015年語保工程(詞彙)	脖子	
671		喉嚨	喉咙	hɐu21 luŋ21 	hɐu21 lʊŋ21	hau4 lung4	2015年語保工程(詞彙)	喉嚨	
672		膊頭	膊头	pɔk3 thɐu21 	pɔk3 tʰɐu21	bok3 tau4	2015年語保工程(詞彙)	肩膀	
673		手瓜	手瓜	ʃɐu35 kua55 	ʃɐu35 kʷa55	sau2 gwaa1	2015年語保工程(詞彙)	胳膊	
674		手	手	ʃɐu35 	ʃɐu35	sau2	2015年語保工程(詞彙)	手，方言指(打√)，只指手；包括臂（他的～摔斷了）	
675		左手	左手	ʧɔ35 ʃɐu35 	tʃɔ35 ʃɐu35	zo2 sau2	2015年語保工程(詞彙)	左手	
676		右手	右手	Ǿiɐu22 ʃɐu35 	jɐu22 ʃɐu35	jau6 sau2	2015年語保工程(詞彙)	右手	
677		拳槌	拳槌	khyn21 ʧhui21 	kʰyn21 tʃʰui21	kyun4 cui4	2015年語保工程(詞彙)	拳頭	
678		手指	手指	ʃɐu35 ʧi35 	ʃɐu35 tʃi35	sau2 zi2	2015年語保工程(詞彙)	手指	
679		拇指	拇指	mu24 ʧi35 	mu24 tʃi35	mu5 zi2	2015年語保工程(詞彙)	大拇指	
680		食指	食指	ʃek2 ʧi35 	ʃek2 tʃi35	sik6 zi2	2015年語保工程(詞彙)	食指	
681		中指	中指	ʧuŋ55 ʧi35 	tʃʊŋ55 tʃi35	zung1 zi2	2015年語保工程(詞彙)	中指	
682		無名指	无名指	mu21 meŋ21 ʧi35 	mu21 meŋ21 tʃi35	mu4 ming4 zi2	2015年語保工程(詞彙)	無名指	
683		細手指	细手指	ɬɐi33 ʃɐu35 ʧi35 	ɬɐi33 ʃɐu35 tʃi35	slai3 sau2 zi2	2015年語保工程(詞彙)	小拇指	
684		手甲	手甲	ʃɐu35 kɛp3	ʃɐu35 kɛp3	sau2 gep3	2015年語保工程(詞彙)	指甲	
685		髀	髀	pi35 	pi35	bi2	2015年語保工程(詞彙)	腿	
686		腳	脚	kœk3	kœk3	goek3	2015年語保工程(詞彙)	腳，方言指(打√)，只指腳；包括小腿；包括小腿和大腿（他的～壓斷了）	
687		膝頭	膝头	ɬɐt5 thɐu21 	ɬɐt5 tʰɐu21	slat1 tau4	2015年語保工程(詞彙)	膝蓋，指部位	
688		孭	孭	mɛ55 	mɛ55	me1	2015年語保工程(詞彙)	背，名詞	原文作「咩」字
689		肚	肚	thu24 	tʰu24	tu5	2015年語保工程(詞彙)	肚子，腹部	
690		肚臍	肚脐	thu24 ʧi21 	tʰu24 tʃʰi21	tu5 ci4	2015年語保工程(詞彙)	肚臍	
691		瀰瀰	弥弥	mɛ21 mɛ35 	mɛ21 mɛ35	me4 me2	2015年語保工程(詞彙)	乳房，女性的	原文作「（缺字）乜」
692		屎窟	屎窟	ʃi35 fɐt5	ʃi35 fɐt5	si2 fat1	2015年語保工程(詞彙)	屁股	本字「胐」
693		屎窟窿	屎窟窿	ʃi35 fɐt5 luŋ55 	ʃi35 fɐt5 lʊŋ55	si2 fat1 lung1	2015年語保工程(詞彙)	肛門	本字「胐」
694		麻鳥	麻鸟	ma21 tɛu55 	ma21 tɛu55	maa4 deu1	2015年語保工程(詞彙)	陰莖，成人的	原文有音無字
695		女㞓	女㞓	ny24 hɐi55 	ny24 hɐi55	nyu5 hai1	2015年語保工程(詞彙)	女陰，成人的	林亦調查點以「嘿」字替代，唐七元調查點作「㞓」字
696		屌	屌	tiu35	tiu35	diu2	2015年語保工程(詞彙)	肏，動詞	
697		精子	精子	ʧeŋ55 ʧi35 	tʃeŋ55 tʃi35	zing1 zi2	2015年語保工程(詞彙)	精液	
698		大姨媽來	大姨妈来	tai22 Ǿi21 ma55 lɐi21 	tai22 ji21 ma55 lɐi21	daai6 ji4 maa1 lai4	2015年語保工程(詞彙)	來月經，注意婉稱	
699		屙屎	屙屎	Ǿɔ55 ʃi35 	ɔ55 ʃi35	o1 si2	2015年語保工程(詞彙)	拉屎	
700		屙尿	屙尿	Ǿɔ55 niu22 	ɔ55 niu22	o1 niu6	2015年語保工程(詞彙)	撒尿	
701		屙屁	屙屁	Ǿɔ55 phi22 	ɔ55 pʰi33	o1 pi3	2015年語保工程(詞彙)	放屁	
702		屌那媽	屌那妈	tiu35 na24 ma55 	tiu35 na24 ma55	diu2 naa5 maa1	2015年語保工程(詞彙)	相當於「他媽的」的口頭禪	林亦調查點
703		屌那媽	屌那妈	tiu35 na33 ma55 	tiu35 na33 ma55	diu2 naa3 maa1	2015年語保工程(詞彙)	相當於「他媽的」的口頭禪	唐七元調查點
704		病哂	病哂	pɛŋ22 ɬai33 	pɛŋ22 ɬai33	beng6 slaai3	2015年語保工程(詞彙)	病了	
705		涼着	凉着	lœŋ21 ʧœk2	lœŋ21 tʃœk2	loeng4 zoek6	2015年語保工程(詞彙)	着涼	
706		咳	咳	khɐt5	kʰɐt5	kat1	2015年語保工程(詞彙)	咳嗽	
707		發熱	发热	fat3 Ǿit2	fat3 jit2	faat3 jit6	2015年語保工程(詞彙)	發燒	
708		打震	打震	ta35 ʧɐn33 	ta35 tʃɐn33	daa2 zan3	2015年語保工程(詞彙)	發抖	原文作「打振」
709		肚痛	肚痛	thu24 thuŋ33 	tʰu24 tʰʊŋ33	tu5 tung3	2015年語保工程(詞彙)	肚子疼	
710		肚屙	肚屙	thu24 Ǿɔ55 	tʰu24 ɔ55	tu5 o1	2015年語保工程(詞彙)	拉肚子	
711		屙肚	屙肚	Ǿɔ55 thu24	ɔ55 tʰu24	o1 tu5	2015年語保工程(詞彙)	拉肚子	
712		瘧疾	疟疾	Ǿiœk2 ʧɐt2	jœk2 tʃɐt2	joek6 zat6	2015年語保工程(詞彙)	患瘧疾	
713		中暑	中暑	ʧuŋ33 ʃy35 	tʃʊŋ33 ʃy35	zung3 syu2	2015年語保工程(詞彙)	中暑	
714		腫	肿	ʧuŋ35 	tʃʊŋ35	zung2	2015年語保工程(詞彙)	腫	
715		漚膿	沤脓	Ǿɐu33 nuŋ21 	ɐu33 nʊŋ21	au3 nung4	2015年語保工程(詞彙)	化膿	
716		𤹍雞	𤹍鸡	nɐŋ55 kɐi55 	nɐŋ55 kɐi55	nang1 gai1	2015年語保工程(詞彙)	疤，好了的	原文有音無字
717		癬	癣	ɬyn35 	ɬyn35	slyun2	2015年語保工程(詞彙)	癬	
718		痣	痣	ʧi33 	tʃi33	zi3	2015年語保工程(詞彙)	痣，凸起的	
719		㫱	㫱	nan33 	nan33	naan3	2015年語保工程(詞彙)	疙瘩，蚊子咬後形成的	原文有音無字
720		羊臊	羊臊	Ǿiœŋ21 ɬu55 	jœŋ21 ɬu55	joeng4 slu1	2015年語保工程(詞彙)	狐臭	
721		睇病	睇病	thɐi35 pɛŋ22 	tʰɐi35 pɛŋ22	tai2 beng6	2015年語保工程(詞彙)	看病	
722		把脈	把脉	pa35 mɐk2	pa35 mɐk2	baa2 mak6	2015年語保工程(詞彙)	診脈	
723		針灸	针灸	ʧɐm55 khɐu33 	tʃɐm55 kʰɐu33	zam1 kau3	2015年語保工程(詞彙)	針灸	
724		打針	打针	ta35 ʧɐm55 	ta35 tʃɐm55	daa2 zam1	2015年語保工程(詞彙)	打針	
725		打吊針	打吊针	ta35 tiu33 tʃɐm55 	ta35 tiu33 tʃɐm55	daa2 diu3 zam1	2015年語保工程(詞彙)	打吊針	
726		食藥	食药	ʃek2 Ǿiœk2	ʃek2 jœk2	sik6 joek6	2015年語保工程(詞彙)	吃藥，統稱	
727		湯藥	汤药	thɔŋ55 Ǿiœk2	tʰɔŋ55 jœk2	tong1 joek6	2015年語保工程(詞彙)	湯藥	
728		好啲哂	好啲哂	hu35 ti55 ɬai33 	hu35 ti55 ɬai33	hu2 di1 slaai3	2015年語保工程(詞彙)	病輕了	
729		做媒	做媒	tʃu33 mui21 	tʃu33 mui21	zu3 mui4	2015年語保工程(詞彙)	說媒	
730		媒人	媒人	mui21 Ǿiɐn21 	mui21 jɐn21	mui4 jan4	2015年語保工程(詞彙)	媒人	
731		媒婆	媒婆	mui21 phɔ21	mui21 pʰɔ21	mui4 po4	2015年語保工程(詞彙)	媒人	
732		相親	相亲	ɬœŋ33 ʧhɐn55 	ɬœŋ33 tʃʰɐn55	sloeng3 can1	2015年語保工程(詞彙)	相親	
733		睇人	睇人	thɐi35 Ǿiɐn21	tʰɐi35 jɐn21	tai2 jan4	2015年語保工程(詞彙)	相親	
734		訂婚	订婚	teŋ22 Ǿuɐn55 	teŋ22 wɐn55	ding6 wan1	2015年語保工程(詞彙)	訂婚	
735		陪嫁	陪嫁	phui21 ka33 	pʰui21 ka33	pui4 gaa3	2015年語保工程(詞彙)	嫁妝	
736		成親	成亲	ʃeŋ21 tʃhɐn55 	ʃeŋ21 tʃʰɐn55	sing4 can1	2015年語保工程(詞彙)	結婚，統稱	
737		攞老婆	攞老婆	lɔ35 lu24 phɔ21 	lɔ35 lu24 pʰɔ21	lo2 lu5 po4	2015年語保工程(詞彙)	娶妻子（男子～），動賓	
738		嫁	嫁	ka33 	ka33	gaa3	2015年語保工程(詞彙)	出嫁（女子～）	
739		成禮	成礼	ʃeŋ21 lɐi24 	ʃeŋ21 lɐi24	sing4 lai5	2015年語保工程(詞彙)	拜堂	
740		新姑爺	新姑爷	ɬɐn55 ku55 Ǿiɛ21 	ɬɐn55 ku55 jɛ21	slan1 gu1 je4	2015年語保工程(詞彙)	新郎	
741		新郎公	新郎公	ɬɐn55 lɔŋ21 kuŋ55	ɬɐn55 lɔŋ21 kʊŋ55	slan1 long4 gung1	2015年語保工程(詞彙)	新郎	
742		新婦娘	新妇娘	ɬɐn55 phu24 nœŋ21 	ɬɐn55 pʰu24 nœŋ21	slan1 pu5 noeng4	2015年語保工程(詞彙)	新娘子	
743		大肚婆	大肚婆	tai22 thu24 phɔ21 	tai22 tʰu24 pʰɔ21	daai6 tu5 po4	2015年語保工程(詞彙)	孕婦	原文「大」字誤作[da22]
744		有身	有身	Ǿiɐu24 ʃɐn55 	jɐu24 ʃɐn55	jau5 san1	2015年語保工程(詞彙)	懷孕	
745		漚崽	沤崽	Ǿɐu33 tʃɐi35 	ɐu33 tʃɐi35	au3 zai2	2015年語保工程(詞彙)	害喜，妊娠反應	林亦調查點
746		漚仔	沤仔	Ǿɐu33 tʃɐi35 	ɐu33 tʃɐi35	au3 zai2	2015年語保工程(詞彙)	害喜，妊娠反應	唐七元調查點
747		生崽	生崽	ʃaŋ55 ʧɐi35 	ʃaŋ55 tʃɐi35	saang1 zai2	2015年語保工程(詞彙)	分娩	林亦調查點
748		生仔	生仔	ʃaŋ55 ʧɐi35 	ʃaŋ55 tʃɐi35	saang1 zai2	2015年語保工程(詞彙)	分娩	唐七元調查點
749		小產	小产	ɬiu35 ʧhan35 	ɬiu35 tʃʰan35	sliu2 caan2	2015年語保工程(詞彙)	流產	
750		孖崽	孖崽	ma55 tʃɐi35 	ma55 tʃɐi35	maa1 zai2	2015年語保工程(詞彙)	雙胞胎	林亦調查點
751		孖仔	孖仔	ma55 tʃɐi35 	ma55 tʃɐi35	maa1 zai2	2015年語保工程(詞彙)	雙胞胎	唐七元調查點
752		坐月	坐月	ʧhɔ24 Ǿyt2	tʃʰɔ24 jyt2	co5 jyut6	2015年語保工程(詞彙)	坐月子	
753		食奶	食奶	ʃek2 nai24 	ʃek2 nai24	sik6 naai5	2015年語保工程(詞彙)	吃奶	
754		隔奶	隔奶	kak3 nai24 	kak3 nai24	gaak3 naai5	2015年語保工程(詞彙)	斷奶	
755		滿月	满月	mun24 Ǿyt2	mun24 jyt2	mun5 jyut6	2015年語保工程(詞彙)	滿月	
756		牛一	牛一	ŋɐu21 Ǿiɐt5	ŋɐu21 jɐt5	ngau4 jat1	2015年語保工程(詞彙)	生日	
757		祝壽	祝寿	tʃuk5 ʃɐu22 	tʃʊk5 ʃɐu22	zuk1 sau6	2015年語保工程(詞彙)	做壽	
758		死	死	ɬi35 	ɬi35	sli2	2015年語保工程(詞彙)	死，統稱	
759		過哂	过哂	kɔ33 ɬai33 	kɔ33 ɬai33	go3 slaai3	2015年語保工程(詞彙)	死，婉稱，最常用的幾種，指老人（他～了）	
760		行哂	行哂	haŋ21 ɬai33	haŋ21 ɬai33	haang4 slaai3	2015年語保工程(詞彙)	死，婉稱，最常用的幾種，指老人（他～了）	
761		自盡	自尽	ʧi22 ʧɐn22 	tʃi22 tʃɐn22	zi6 zan6	2015年語保工程(詞彙)	自殺	
762		斷氣	断气	thyn24 hi33 	tʰyn24 hi33	tyun5 hi3	2015年語保工程(詞彙)	咽氣	
763		入殮	入殓	Ǿiɐp2 lim22 	jɐp2 lim22	jap6 lim6	2015年語保工程(詞彙)	入殮	
764		壽材	寿材	ʃɐu22 ʧhɔi21 	ʃɐu22 tʃʰɔi21	sau6 coi4	2015年語保工程(詞彙)	棺材	
765		出喪	出丧	tʃhyt5 ɬɔŋ55 	tʃʰyt5 ɬɔŋ55	cyut1 slong1	2015年語保工程(詞彙)	出殯	
766		神祉牌	神祉牌	ʃɐn21 tʃi35 phai21 	ʃɐn21 tʃi35 pʰai21	san4 zi2 paai4	2015年語保工程(詞彙)	靈位	
767		墳山	坟山	fɐn21 ʃan55 	fɐn21 ʃan55	fan4 saan1	2015年語保工程(詞彙)	墳墓，單個的，老人的	
768		拜山	拜山	pai33 ʃan55 	pai33 ʃan55	baai3 saan1	2015年語保工程(詞彙)	上墳	
769		雞錢	鸡钱	kɐi55 ʧhin21 	kɐi55 tʃʰin21	gai1 cin4	2015年語保工程(詞彙)	紙錢	
770		天公老爺	天公老爷	thin55 kuŋ55 lu24 Ǿiɛ21 	tʰin55 kʊŋ55 lu24 jɛ21	tin1 gung1 lu5 je4	2015年語保工程(詞彙)	老天爺	
